rec_id,First_Name,Last_Name,SSN,Gender,Nationality,Age,Highest_Education_Level,Income,Company,State,Percentage,
rec-007466-dup-0,,Clark,,male ,,61,high_school,46132.576,J C PENNEY COMPANY,NY  ,0.95,
rec-007467-dup-0,Lester,,536-72-0483,male ,Niuean,69,,68776.148,ACACIA TRLR PK,,0.73,
rec-007468-dup-0,,,587-91-5214,male ,South Korean,,bachelors,107677.072,ACRES OF SHADE,AL  ,0.89,
rec-007469-dup-0,David,,759-08-3081,male ,Spanish,,bachelors,,ACTION TECHNICAL SERVICES INC,MI  ,0.08,
rec-007470-dup-0,Dayle,Anderson,,,,35,high_school,37110.714,AMBER OAKS RETIREMENT,NY  ,0.51,
rec-007471-dup-0,Deborah,Knotts,261-20-0590,,Cypriot,,high_school,,AMBERLY HOUSE APT,AZ  ,0.79,
rec-007472-dup-0,,Gause,796-78-0531,male ,Czech,85,,,AMBERVIEW CONDOS,WA  ,0.99,
rec-007473-dup-0,,,,female,Danish,91,high_school,54318.544,AMBERWOOD APTS,NJ  ,0.67,
rec-007474-dup-0,,Newberg,070-44-0985,female,,95,professional,99105.723,AMBERWOOD APTSLA,,0.84,
rec-007475-dup-0,Christopher,Pittman,,male ,Dominican,67,degree,,AMBOY GENERATOR,,0.89,
rec-007476-dup-0,Christi,,150-89-6430,female,,,doctoral,125868.11,AMBULATORY SURG,NE  ,0.65,
rec-007477-dup-0,Raymundo,Brooker,,male ,Greek,,,63611.082,AMERICAN BLDG,PA  ,0.08,
rec-007478-dup-0,Clarence,Smith,868-41-3236,male ,,,,48167.56,AMERICAN LIFE INS,GA  ,0.05,
rec-007479-dup-0,Melinda,Stark,,,Chinese ,84,bachelors,80448.149,AMERICAN PERFORMANCE,,0.06,
rec-007480-dup-0,Louis,Yagi,943-89-5139,male ,,,,41544.594,ATTY OLIVITO AND OLIVITO,UT  ,0.5,
rec-007481-dup-0,Richard,Jacobson,,male ,Jamaican,62,bachelors,,AUTUMN CHASE APTS,,0.58,
rec-007482-dup-0,,Leggett,072-37-8494,,Caymanian,69,bachelors,,BARBARA S WORTH ESQ,KS  ,0.54,
rec-007483-dup-0,,Evanofemalefemale,214-57-3234,female,,55,,40063.525,BENT TREE APT,CA  ,0.93,
rec-007484-dup-0,,,162-76-1985,female,Estonian,84,bachelors,112318.876,,AR  ,0.94,
rec-007485-dup-0,Angie,Leslie,303-01-0156,female,,41,,36447.564,BLEVINS APT,,0.9,
rec-007486-dup-0,Christopher,Kuster,,male ,Zimbabwean,,degree,59266.184,BLINN COLLEGE,,0.95,
rec-007487-dup-0,,,810-51-5276,male ,Afemaleghan,25,masters,,BLISH & CAVANAGH,RI  ,0.88,
rec-007488-dup-0,Roy,,,male ,,40,bachelors,59219.611,BLISS & LAUGHLIN,AL  ,0.57,
rec-007489-dup-0,Anthony,,590-16-3991,male ,,,degree,65603.301,BOOKS & BEYOND,GA  ,0.05,
rec-007490-dup-0,Catherine,,,female,Mayotte,85,high_school,38745.861,BROWNING PLAZA,,0.91,
rec-007491-dup-0,Stephanie,Nance,,,Botswanan,45,,118387.915,C AND D DRUG STORE,MD  ,0.79,
rec-007492-dup-0,Helga,Willman,,,Mauritian,20,,122507.247,CAMINAR BLDG,NC  ,0.52,
rec-007493-dup-0,Laura,Kennedy,410-97-2872,female,,72,,55417.35,CASA DE LA ROSA,,0.05,
rec-007494-dup-0,Austin,Yoder,398-64-9299,male ,,,,39764.492,CELLAR PARTY STORE,AL  ,0.99,
rec-007495-dup-0,Wilma,Brown,021-01-6146,female,Mauritian,,,,CHAMBERS RIDGE APT,CA  ,0.64,
rec-007496-dup-0,Florence,Holcomb,255-74-7122,female,,35,,62979.018,CHAMBERSBURG TRUST BLDG,,0.62,
rec-007497-dup-0,,Hernandez,934-45-3906,male ,New Caledonian,18,,126206.677,CHARBERTS INC,,0.68,
rec-007498-dup-0,,Flores,635-06-0558,male ,British,20,,,CHASE AND LUNT,FL  ,0.88,
rec-007499-dup-0,Elliott,,916-97-0476,male ,,19,high_school,,CHECK INTO CASH,AR  ,0.86,
rec-007500-dup-0,,Hepner,109-66-9844,male ,Uruguayan,94,high_school,,,NJ  ,0.67,
rec-007501-dup-0,Veronica,,823-37-2279,female,Cape Verdean,37,doctoral,101288.806,,,0.09,
rec-007502-dup-0,George,,,male ,Kyrgyzstani,45,,50638.439,CITY OF BRINKLEY,AL  ,0.52,
rec-007503-dup-0,,Hubbell,870-12-8358,female,Laotian,,doctoral,82858.186,CITY OF CADILLAC,,0.95,
rec-007504-dup-0,John,Heiman,,male ,Swazi,33,,,CLIENT SERVICES,NC  ,1,
rec-007505-dup-0,Dennis,Tang,617-16-2586,,,44,,102981.457,DISTRIBUTION MGMT AND PROCEDURES BRANCH,KY  ,0.56,
rec-007506-dup-0,Ruby,,088-25-6414,female,,55,,47214.162,DR T MCMANUS DDS,KY  ,0.97,
rec-007507-dup-0,,Littlejohn,,male ,Anguillan,93,high_school,43476.384,DSR MKTG,,0.009635234,
rec-007508-dup-0,Coy,,,male ,Bahraini,,degree,61668.617,DUGGER,PR  ,0.5,
rec-007509-dup-0,Frank,Woodman,999-24-3203,male ,,80,masters,,,MA  ,0.73,
rec-007510-dup-0,,Jones,937-38-3484,female,Barbadian,81,,78853.209,DUKE,,0.66,
rec-007511-dup-0,Teresa,,801-82-4596,female,Belarusian,37,,85326.557,,TX  ,0.98,
rec-007512-dup-0,William,,284-13-0480,male ,Bermudian,,,60835.777,DUN AND BRAD DEP 21,MA  ,0.99,
rec-007513-dup-0,Edna,,,female,Mozambican,55,degree,59760.471,,IL  ,0.9,
rec-007514-dup-0,Sigrid,Phillips,989-54-7982,female,Panamanian,74,,,,AL  ,0.78,
rec-007515-dup-0,Richard,Rodriguez,,male ,Nauruan ,35,high_school,,FANWOOD DISPOSAL,,0.6,
rec-007516-dup-0,Philip,,418-56-5655,male ,,78,masters,,FARAH APTS 2,AL  ,0.81,
rec-007517-dup-0,Richard,Hargrave,547-87-6340,male ,Nicaraguan,81,,,,AL  ,0.05,
rec-007518-dup-0,Tifemalefemaleany,Peterson,,,US,,masters,86143.228,FARMERS INSURANCE,PR  ,0.04,
rec-007519-dup-0,,Dye,,male ,Bahraini,23,high_school,40030.086,,OK  ,0.09,
rec-007520-dup-0,David,Morgan,,male ,English,,bachelors,,FIRST CHURCH OF NAZARENE,MA  ,0.7,
rec-007521-dup-0,Aura,,,,Guinean,31,bachelors,74235.017,FIRST L I INVESTORS,GA  ,0.66,
rec-007522-dup-0,Mary,,155-35-7054,female,Haitian,50,,,FIRST MERIDIAN,IL  ,0.81,
rec-007523-dup-0,Jeremy,,018-90-8819,,Slovenian,20,,56993.451,G AND A PLATING,AL  ,0.67,
rec-007524-dup-0,,,668-52-3605,,Puerto Rican,86,degree,66219.488,GOLDFEDER,PR  ,0.95,
rec-007525-dup-0,Mary,Ingram,900-01-0481,female,,86,,,GOLDFINE,AL  ,0.06,
rec-007526-dup-0,,Carpenter,221-55-0059,female,Bahamian,49,,91726.765,HALLMARK OFFICE,,0.54,
rec-007527-dup-0,Bertha,Elmer,173-67-6907,female,,,degree,,HAMPTON GARDENS,NJ  ,0.63,
rec-007528-dup-0,Judith,Parmer,385-39-5173,female,Indonesian,86,,63415.443,,,0.58,
rec-007529-dup-0,Cristina,Nichols,626-04-5431,female,,,high_school,48351.944,HERITAGE MEADOWS APTS,,0.007243525,
rec-007530-dup-0,Edward,,,male ,Anguillan,27,doctoral,,HERSH & CASSAGRANDE,PA  ,0.82,
rec-007531-dup-0,Ryan,,,male ,Argentinian,,high_school,42658.005,HERTZ  RENT A CAR,PA  ,0.05,
rec-007532-dup-0,Robert,Lane,345-44-2306,,Bulgarian,72,,,HICKS AUTO BODY,FL  ,0.84,
rec-007533-dup-0,Lucretia,Lee,857-56-5097,female,,,bachelors,69122.341,,NC  ,0.95,
rec-007534-dup-0,,Palacios,960-36-4542,,,73,masters,78425.743,HIGH YEAR TENURE SECTION,MA  ,0.008504452,
rec-007535-dup-0,Judith,Adams,,female,Salvadorean,,high_school,,HILLSBOROUGH CORRECTIONAL IN,NC  ,0.61,
rec-007536-dup-0,Sharon,Summers,367-30-6294,,Ethiopian,80,high_school,,,NY  ,0.08,
rec-007537-dup-0,Robert,Royce,494-12-2630,,,33,high_school,,J C PENNEY COMPANY,OR  ,0.88,
rec-007538-dup-0,Virginia,Fields,040-57-9562,female,,84,doctoral,,,IN  ,0.92,
rec-007539-dup-0,,,189-65-8412,female,Mongolian,23,high_school,46542.488,ABIDE REALTY,,0.63,
rec-007540-dup-0,,Bennett,032-24-4574,,,95,bachelors,66405.651,ACADEMY FOR EDUCATIONAL DEVE,MO  ,0.79,
rec-007541-dup-0,,,517-21-0820,female,Peruvian,70,masters,86069.037,,PA  ,0.88,
rec-007542-dup-0,,Blackburn,384-41-1703,male ,Somali,,,99615.072,ACOUSTICON OF FLUSHING,NC  ,0.98,
rec-007543-dup-0,,Miller,983-58-8944,male ,American,45,bachelors,,,IA  ,0.7,
rec-007544-dup-0,Ernestine,,,female,,29,degree,80619.036,ALL AMERICAN REAL ESTATE,NY  ,0.96,
rec-007545-dup-0,Michael,Fleming,029-50-9423,male ,,21,,97897.001,,MA  ,0.7,
rec-007546-dup-0,,Trejo,,male ,,62,doctoral,110054.875,ALLEN BUSINESS MACHINES,PR  ,0.66,
rec-007547-dup-0,Paula,,528-97-1303,,Cuban,90,masters,89484.867,,KY  ,0.65,
rec-007548-dup-0,Sandra,Hertz,,female,Czech,85,degree,71905.268,,,0.63,
rec-007549-dup-0,,Garrett,382-41-5160,,Dominican,87,degree,,AMBOY HIGH SCHOOL,MO  ,0.67,
rec-007550-dup-0,Doris,Hunter,110-27-6455,,,95,,85179.684,AMENDOLA CONST CO,MI  ,0.65,
rec-007551-dup-0,Misty,Boone,989-28-4283,female,Finnish,,doctoral,108034.04,,,0.65,
rec-007552-dup-0,,Patel,,female,Greek,,professional,78573.761,AMERICAN BLDG,MA  ,0.58,
rec-007553-dup-0,Michael,,586-47-2757,male ,Kyrgyzstani,,,57189.223,AMERICAN NATIONAL,NJ  ,0.99,
rec-007554-dup-0,Mary,Wade,,female,Liberian,87,,72053.455,,IN  ,0.5,
rec-007555-dup-0,Ida,Bartos,,female,New Caledonian,,professional,69525.996,,CT  ,0.86,
rec-007556-dup-0,Michael,Torres,,male ,Nicaraguan,40,,,AMITY HOUSE,FL  ,0.79,
rec-007557-dup-0,,Moore,656-65-2391,male ,Puerto Rican,,,72933.154,ANDERSON MADISON,TX  ,0.62,
rec-007558-dup-0,Freida,Burton,304-14-0312,female,,21,,,ANDRUS REALITY,NJ  ,0.07,
rec-007559-dup-0,Lauren,Doe,,,Sao Tomean,30,,108849.613,ANGEL  EXPLO,TX  ,0.73,
rec-007560-dup-0,Michael,Aquino,255-82-4624,,Serbian,,high_school,54393.455,ANGEL BERRY REALTY,,0.09,
rec-007561-dup-0,Raymond,Lossett,,male ,Sudanese,,bachelors,73559.05,,MI  ,0.52,
rec-007562-dup-0,Catherine,,529-06-0205,female,Belgian,,doctoral,95178.946,,AL  ,0.85,
rec-007563-dup-0,Ada,Johnson,485-83-5847,female,,51,high_school,,,VT  ,0.96,
rec-007564-dup-0,Richard,,615-95-0012,,,67,high_school,51338.826,APPRAISAL ASSOCIATES,WA  ,0.7,
rec-007565-dup-0,Willie,Pitts,384-10-8759,female,Canadian,,,36586.849,,IL  ,0.55,
rec-007566-dup-0,Peter,Ross,618-82-2338,male ,,43,,50881.548,ASSE1021 ASSOCIATE LOBBY,,0.63,
rec-007567-dup-0,Barbara,,352-25-0630,female,Tuvaluan,,bachelors,,ASSISTANT MGR,TX  ,0.59,
rec-007568-dup-0,Nicholas,Harris,667-60-8924,male ,,90,bachelors,111281.721,,,0.57,
rec-007569-dup-0,Tim,Solomon,660-28-6070,male ,Caymanian,31,,,ATLAS BODY SHOP,,0.7,
rec-007570-dup-0,Curtis,,980-24-6272,male ,Central Afemalerican,57,,,ATLAS CARBIDE TOOL,TX  ,0.59,
rec-007571-dup-0,Beth,Beck,,female,,,high_school,43874.787,ATTORNEY GERALD KLEIN,MO  ,0.68,
rec-007572-dup-0,Sandra,Stanley,270-75-4805,,Croatian,84,bachelors,,,AL  ,0.98,
rec-007573-dup-0,Jessica,Atchison,781-21-9332,female,,,bachelors,84129.755,,KY  ,0.55,
rec-007574-dup-0,Amanda,,652-18-5360,female,Guinean,,high_school,43231.941,,AZ  ,0.000624697,
rec-007575-dup-0,Christie,,278-66-1857,female,,95,,80582.405,AUTOMOTIVE CITY,NY  ,0.65,
rec-007576-dup-0,Sharon,Hamm,,,Japanese,86,high_school,40206.899,,MA  ,0.96,
rec-007577-dup-0,,Noble,937-74-2785,,Chinese ,,high_school,46972.381,AVEMCO,PR  ,0.96,
rec-007578-dup-0,Nellie,Atchison,,,Maltese,90,doctoral,104635.777,,PR  ,0.89,
rec-007579-dup-0,,Farrow,576-52-3223,female,Mauritanian,75,,51105.415,,IL  ,0.74,
rec-007580-dup-0,Patricia,Lyle,,,,76,degree,64886.848,AYERS & AYERS,CA  ,0.57,
rec-007581-dup-0,Steven,,975-92-4367,male ,Moldovan,,doctoral,,AYLWARD PRODUCT,NJ  ,0.92,
rec-007582-dup-0,Don,,,male ,Monacan,,degree,66112.654,AZALEA COACH ESTATES,CA  ,0.05,
rec-007583-dup-0,,Ward,317-96-5694,female,,81,high_school,,BADGE AGENCY,KY  ,0.56,
rec-007584-dup-0,Nikita,Ray,729-95-0793,,Dominican,43,,102453.403,BARNES & NOBEL,,0.63,
rec-007585-dup-0,Donna,Schoenfemaleeld,,female,Eritrean,,masters,88122.352,BARNHILL & ASSOC,,0.88,
rec-007586-dup-0,Joshua,,602-41-8883,,Gambian,77,bachelors,86216.332,,PA  ,0.06,
rec-007587-dup-0,,Harris,942-56-1290,female,,65,high_school,42539.091,BASAM CARPENTRY,,0.06,
rec-007588-dup-0,Peter,,497-17-2843,male ,,78,high_school,43328.496,,MS  ,0.5,
rec-007589-dup-0,Lloyd,Campagna,,male ,Lithuanian,81,,81462.999,,IL  ,0.84,
rec-007590-dup-0,Patricia,,912-23-2538,female,,78,high_school,44827.094,,FL  ,0.94,
rec-007591-dup-0,Ana,Wise,419-51-4926,female,,58,,,BEL ABBEY MOBIL PARK,MA  ,0.51,
rec-007592-dup-0,Karen,Jenkins,494-35-2419,,,94,,49165.797,BENNINGTON DRY CLEANERS,GA  ,0.87,
rec-007593-dup-0,,Muro,,,Bhutanese,80,doctoral,85988.657,BERKLEY ARMS,WA  ,0.002262577,
rec-007594-dup-0,,Cunningham,578-43-7986,,Cambodian,91,degree,,BERMUDA PARK,MI  ,0.62,
rec-007595-dup-0,,James,755-92-7185,female,Guadeloupian,65,degree,,,MO  ,0.64,
rec-007596-dup-0,,Adams,,male ,Maldivian,60,,106588.847,BILL MOTT TRL PARK,CT  ,0.65,
rec-007597-dup-0,,Glazer,,,Mauritanian,39,high_school,44861.444,BILLS AUTO PARTS,MD  ,0.73,
rec-007598-dup-0,,Brent,,male ,Pakistani,21,bachelors,89268.495,,MA  ,0.62,
rec-007599-dup-0,,Bernal,513-68-3192,female,Palestinian ,55,high_school,36784.225,,,0.5,
rec-007600-dup-0,Linda,Glenn,,,Portuguese,,masters,79830.174,BIXBY SCHOOL,PR  ,0.03,
rec-007601-dup-0,Richard,Johnson,738-85-1940,,Rwandan,60,bachelors,58095.851,,,0.56,
rec-007602-dup-0,Steven,,777-16-5836,male ,Kittitian,,doctoral,86674.529,BLACK & SHAW PSC,,0.57,
rec-007603-dup-0,Paul,Moore,787-72-1997,,Saudi Arabian,,high_school,41746.265,BLACK ANGUS REST,,0.55,
rec-007604-dup-0,,,412-14-9296,female,Seychellois ,47,high_school,37135.846,,NJ  ,0.73,
rec-007605-dup-0,Tifemalefemaleany,Garland,138-42-2859,female,American,70,,73848.164,,,0.53,
rec-007606-dup-0,Brenda,,,,Vanuatuan,40,high_school,42305.548,BLDG NBU #7341,TN  ,0.1,
rec-007607-dup-0,,Rolland,,female,Argentinian,37,bachelors,,BLUE RIDGE MANOR,LA  ,0.84,
rec-007608-dup-0,Melissa,,687-92-0326,female,,58,high_school,50784.123,,NC  ,0.79,
rec-007609-dup-0,Hector,,,,Palestinian ,34,high_school,53677.653,BRAGG ELEMENTARY SCHOOL,AZ  ,0.54,
rec-007610-dup-0,Donald,Conyers,960-12-5306,male ,Samoan ,95,,,,AL  ,0.79,
rec-007611-dup-0,Robert,Gloria,,,British,38,degree,78872.22,,IN  ,0.5,
rec-007612-dup-0,Mark,,929-02-5674,,Vietnamese,28,high_school,53513.039,BRIDGE INDUSTRIAL CENTER,,0.92,
rec-007613-dup-0,Shaina,,337-61-1986,female,,63,high_school,,BRIDGE MEADOWS,KY  ,0.09,
rec-007614-dup-0,John,Robertson,515-70-4076,male ,,,degree,72513.855,BRIEN MCMAHON HS,,0.08,
rec-007615-dup-0,Kacey,Brock,,female,Czech,54,high_school,,BRODY & WEISER,,0.76,
rec-007616-dup-0,,Rodgers,400-89-7018,male ,,23,,102499.13,BROOK FOREST APT,NJ  ,0.65,
rec-007617-dup-0,,Wilson,810-40-2310,female,,83,,80806.445,BROOKWOOD COMPANIES INC,NJ  ,0.56,
rec-007618-dup-0,Betsy,Charron,,female,,,degree,54952.143,BROWN AGENCY,IN  ,0.09,
rec-007619-dup-0,Bryan,Perez,,,Nigerien,84,,43353.702,BRYAN ANIMAL HOSP,AL  ,0.69,
rec-007620-dup-0,Nancy,Heard,,female,,68,high_school,43882.355,BRYNWOOD APTS,,0.98,
rec-007621-dup-0,Judy,Harris,069-52-4986,,,84,doctoral,,BUDGET & FINANCE,AL  ,0.72,
rec-007622-dup-0,Charles,,120-75-0358,male ,Swedish,46,degree,,BURTONSVILLE OFFICE PARK,,0.76,
rec-007623-dup-0,Jo,Simmons,338-78-1155,,,67,high_school,45130.758,,TX  ,0.86,
rec-007624-dup-0,Henry,,280-06-7918,male ,Turkish,,doctoral,,BUSINESS GIRLS LODGE,NY  ,0.9,
rec-007625-dup-0,Herbert,Bolin,,male ,Belarusian,42,,41124.325,C & R BUILDING SUPPLY,,0.94,
rec-007626-dup-0,,Withrow,067-97-2399,male ,New Zealander,36,,76109.723,,GA  ,0.99,
rec-007627-dup-0,Angela,Shively,599-71-0359,,Nigerian,,high_school,44547.384,,NY  ,0.92,
rec-007628-dup-0,Clara,Cash,,female,,,doctoral,79253.063,CARPENTER VILLAGE,MA  ,0.06,
rec-007629-dup-0,,,925-73-7831,female,Saudi Arabian,,bachelors,72624.595,CARPENTERS TRAILER,IL  ,0.51,
rec-007630-dup-0,Barry,Zeigler,642-44-8903,,,70,degree,56578.391,,SC  ,0.94,
rec-007631-dup-0,,Beasley,171-03-9105,female,Tajik,20,bachelors,,,NJ  ,0.73,
rec-007632-dup-0,Ricky,Wilcox,,,British,82,,121363.603,CASA DEL CASITAS,IN  ,0.71,
rec-007633-dup-0,,Nottingham,147-53-8544,,Zimbabwean,23,,47694.734,CASA PACIFICA APT,PR  ,0.67,
rec-007634-dup-0,Wendy,Cotton,235-69-2849,female,,,bachelors,80067.899,,NJ  ,0.58,
rec-007635-dup-0,Shelia,Osborne,,female,,34,high_school,,CASSIDY APT,NJ  ,0.67,
rec-007636-dup-0,,Dyck,248-24-3201,,Beninese,75,degree,67021.477,,PR  ,0.79,
rec-007637-dup-0,,,142-29-7090,male ,Burkinese,66,doctoral,96654.15,CEDAR RIDGE,,0.77,
rec-007638-dup-0,Josephine,Davis,401-11-4494,,Cypriot,,degree,,CENTER FOR HEALTH & HEALING,KY  ,0.74,
rec-007639-dup-0,,Rayburn,172-72-9357,male ,English,,,40920.737,CENTER TOWERS,OR  ,0.94,
rec-007640-dup-0,Stephen,Feeley,,male ,Ethiopian,83,high_school,,CENTERVIEW APTS,,0.62,
rec-007641-dup-0,Jessie,,378-41-6639,female,Grenadian,,bachelors,91271.45,,AL  ,0.017978975,
rec-007642-dup-0,,Marquez,,male ,Guadeloupian,59,,48351.75,CENTRAL PHARMACY,PR  ,0.75,
rec-007643-dup-0,Charles,,333-32-4659,male ,Guinean,,degree,62052.025,CENTRAL PRESBYTERIAN CHUR,,0.04,
rec-007644-dup-0,,,375-83-0823,male ,Guyanese,21,high_school,,CENTRAL SCHOOL,IL  ,0.63,
rec-007645-dup-0,James,Lloyd,,female,Kenyan,65,,61712.698,CENTURY 21 REALTY,,0.09,
rec-007646-dup-0,Cory,Thompson,230-70-6373,,,51,high_school,48038.518,,NJ  ,0.75,
rec-007647-dup-0,Marilyn,,128-85-5383,female,Montserratian,,degree,65237.637,,AL  ,0.59,
rec-007648-dup-0,,Campbell,172-80-3073,male ,South Korean,,high_school,39153.873,CHECKERS PIZZA,,0.53,
rec-007649-dup-0,,,670-31-3917,,Uruguayan,57,high_school,53703.283,CHESTER TOWERS APT,FL  ,0.53,
rec-007650-dup-0,Elizabeth,Williams,136-10-3956,female,Venezuelan,,doctoral,,,NH  ,0.7,
rec-007651-dup-0,,Huerta,,,Welsh,26,bachelors,105094.09,CHESTNUT TERRACE,PR  ,0.57,
rec-007652-dup-0,Nelson,,689-18-1210,male ,American,45,,40145.288,,KY  ,1,
rec-007653-dup-0,Sandra,Fredericks,,female,Andorran,44,degree,,,IN  ,0.07,
rec-007654-dup-0,,,776-47-0231,male ,Anguillan,75,masters,98817.368,,FL  ,1,
rec-007655-dup-0,,Beasley,,male ,Armenian,18,degree,58547.949,CHICHESTER HOUSE APTS,,1,
rec-007656-dup-0,Carla,Williams,064-93-8738,,Austrian,,bachelors,110860.829,CHICKS HAIR STATION,,0.1,
rec-007657-dup-0,James,,461-74-6634,male ,Burkinese,93,masters,,,TX  ,0.77,
rec-007658-dup-0,,Thompson,691-02-7542,female,Costa Rican,,high_school,54298.471,CHOPPIN HALL,,0.55,
rec-007659-dup-0,Michael,,507-72-3598,male ,Dominican,,,42164.498,CHRISTIAN FELLOWSHIP,CA  ,0.017876192,
rec-007660-dup-0,Kristie,,,female,Guyanese,,high_school,48681.512,CITY ADMINISTRATION,ME  ,0.78,
rec-007661-dup-0,Patricia,Morgan,,,Indonesian,86,,66813.143,CITY COUNTY BLDG,NJ  ,0.8,
rec-007662-dup-0,Anita,Davenport,730-28-8670,,,40,high_school,,CITY POLICE,CA  ,0.96,
rec-007663-dup-0,,Tarnowski,,female,Micronesian,24,doctoral,,CIVIC AND COMMUNITY RELATION,NC  ,0.88,
rec-007664-dup-0,Karen,Bishop,357-65-6311,female,Burmese ,,bachelors,,CLAIBORNE PARISH COURTHOU,,0.64,
rec-007665-dup-0,Barney,,,male ,Namibian,66,,95636.386,CLAIR BUICK,MA  ,0.08,
rec-007666-dup-0,,Rogers,673-68-9118,male ,New Zealander,,high_school,47219.963,,AZ  ,0.64,
rec-007667-dup-0,Anthony,Martin,292-27-2868,male ,Senegalese,71,doctoral,,,,0.74,
rec-007668-dup-0,,Smith,,male ,Tajik,,bachelors,64790.95,CLINETICS CORP,NJ  ,0.03,
rec-007669-dup-0,,,517-92-0540,,Venezuelan,76,high_school,51745.772,CMMNWLTH EDISON NUCLEAR P,CT  ,0.89,
rec-007670-dup-0,Ashley,Swanger,722-95-7209,female,,,high_school,46030.668,,LA  ,0.07,
rec-007671-dup-0,,Klink,703-31-4982,female,,,high_school,54792.999,COATS & SOWARDS,WA  ,0.64,
rec-007672-dup-0,Ralph,Waltz,367-25-0314,male ,,34,degree,,COHEN & SALENGER MD,,0.54,
rec-007673-dup-0,Jana,,,female,Egyptian,54,bachelors,77823.592,,NY  ,0.86,
rec-007674-dup-0,,Tarver,490-99-2276,female,French,22,,124699.79,COLONADE APTS,,0.58,
rec-007675-dup-0,Fred,,816-14-0946,,Macedonian,37,,51011.339,COMER & HANBY,FL  ,0.76,
rec-007676-dup-0,Edwina,Taliafemaleerro,,female,Samoan ,24,,,CONCORD APT,AL  ,0.74,
rec-007677-dup-0,Ira,Messina,510-86-1902,,,55,high_school,,CONDO,WI  ,0.65,
rec-007678-dup-0,,Pilla,,male ,Tanzanian,47,degree,61050.353,CONGRESSIONAL BLDG,,0.57,
rec-007679-dup-0,Mary,Johannsen,,female,Barbadian,,,42522.744,COOKS PHARMACY,TX  ,0.78,
rec-007680-dup-0,Kristi,Hamilton,461-90-8937,female,,,,108974.816,CORNELIAN WAY,RI  ,0.93,
rec-007681-dup-0,Matthew,Waldrep,,,Ghanaian,45,high_school,36829.879,,MA  ,0.62,
rec-007682-dup-0,Dustin,,754-25-5964,male ,Indonesian,67,high_school,,,MO  ,0.7,
rec-007683-dup-0,Wayne,,200-52-9931,male ,,,masters,68018.494,COUNTRY VILLAGE,AL  ,0.88,
rec-007684-dup-0,,,335-99-0224,,Marshallese ,71,high_school,38158.429,COUNTY EXTENSION OFFICE,PA  ,0.67,
rec-007685-dup-0,,,651-86-8125,male ,Martiniquais,,high_school,37157.756,COUNTY GOVERMENT CENTER,MA  ,0.09,
rec-007686-dup-0,,,863-20-6454,,Peruvian,45,degree,57780.133,COWLEY ASSOCIATES INC,MA  ,0.76,
rec-007687-dup-0,,Jorden,850-08-7517,male ,,45,degree,56312.458,,TX  ,0.51,
rec-007688-dup-0,Patricia,Ross,,,,44,doctoral,100370.278,CRATE & BARRELL,CT  ,0.009484631,
rec-007689-dup-0,Albert,Adams,884-60-3628,,Colombian,,bachelors,77341.764,DAVIS & DAVIS,,0.79,
rec-007690-dup-0,Marissa,Burkhardt,600-24-6694,female,,64,,,DAVIS BROTHERS,IA  ,0.81,
rec-007691-dup-0,,Scott,875-15-1021,female,Mosotho ,,,82736.962,DEFAULT CODE,NY  ,0.89,
rec-007692-dup-0,,Riley,,female,Mauritian,52,high_school,,DELCO PLAZA CENTER,AL  ,0.06,
rec-007693-dup-0,Jeanine,,400-40-1703,female,Mozambican,87,,,DISABILITY DETERMINATION SERVICES,PR  ,0.1,
rec-007694-dup-0,Debra,Silver,,female,British,,doctoral,73668.43,DIXFIELD ELEMENTARY SCHOOL,,0.81,
rec-007695-dup-0,Julio,Clark,545-68-4718,male ,Spanish,,,79590.523,DODGE COUNTRY,,0.95,
rec-007696-dup-0,Jennifemaleer,Rowley,277-05-6930,,Taiwanese,57,doctoral,,DOLLAR TREE,,0.1,
rec-007697-dup-0,Della,Breunig,068-66-5455,female,Tokelauan,,degree,,DON BREN SCHOOL OF ENVIRONMENTAL SCIENCE,,0.07,
rec-007698-dup-0,Mildred,,003-99-5403,,,23,masters,65813.649,DON H EVANS ATTORNEY,NY  ,0.87,
rec-007699-dup-0,John,Carter,971-40-1818,male ,Yemeni,,,68498.997,DOSKOCIL MFG,,0.04,
rec-007700-dup-0,Beverly,Sharp,946-44-7904,female,,,degree,63642.235,,AL  ,0.06,
rec-007701-dup-0,Louis,Oyola,,male ,,18,doctoral,81139.928,DOVER ANNEX,,0.54,
rec-007702-dup-0,,Wilson,,female,Argentinian,83,high_school,,DOWNS CRANE AND HOIST,CT  ,0.53,
rec-007703-dup-0,Richard,Edwards,,male ,,90,high_school,,DR  J  INTROCASO,MA  ,0.81,
rec-007704-dup-0,Michael,Anderson,903-78-7442,male ,Bulgarian,,,65782.463,DR ARSULOWICZ,,0.65,
rec-007705-dup-0,Cecil,,754-98-6956,,,87,degree,66161.749,DR B KIAMCO,GA  ,0.73,
rec-007706-dup-0,,,198-44-0625,,Chadian,32,high_school,42035.678,DR BASATA MD,PA  ,0.62,
rec-007707-dup-0,William,,,male ,Danish,61,,80807.566,DR CAPONEGRO,TX  ,0.54,
rec-007708-dup-0,Brian,,924-30-7126,,Ethiopian,46,masters,84736.539,DR DEAN,,0.88,
rec-007709-dup-0,Clifemalefemaleord,Carter,503-78-5898,,Fijian,61,high_school,38936.653,,,0.6,
