rec_id,First_Name,Last_Name,SSN,Gender,Nationality,Age,Highest_Education_Level,Income,Company,State,Percentage,
rec-009466-dup-0,Maryann,Wright,148-87-8228,female,,88,doctoral,73087.369,J & H ELECTRICITY,,0.1,
rec-009467-dup-0,Silvia,Daniels,311-82-7518,female,Romanian,,bachelors,91274.936,,FL  ,0.77,
rec-009468-dup-0,Andrea,,913-98-3344,female,Russian,34,,76443.437,J & J REGISTER,NJ  ,0.91,
rec-009469-dup-0,Earl,Wasserman,398-56-3565,,,93,high_school,38111.474,J & L TRANSPORT,AL  ,0.65,
rec-009470-dup-0,Paula,Wright,,female,,63,bachelors,71425.971,J & M CABINETS,MA  ,0.76,
rec-009471-dup-0,Ruth,,376-70-6245,female,Kittitian,,high_school,40722.926,J & M JEWELERS,MO  ,0.05,
rec-009472-dup-0,Velva,Ellison,,female,Vincentian,,high_school,37059.783,J & M SERVICES INC,NH  ,0.89,
rec-009473-dup-0,William,Chase,127-17-8206,male ,Lucian,70,,66015.636,,IL  ,0.57,
rec-009474-dup-0,Debra,Heard,693-21-7361,female,South Afemalerican,28,bachelors,,J F K HIGH SCHOOL,,0.62,
rec-009475-dup-0,Frank,Gutierrez,616-57-9889,,,31,high_school,36531.627,J GRAHAM BROWN CANCER,PA  ,0.06,
rec-009476-dup-0,Gail,,315-90-2201,female,Algerian,,high_school,43055.091,1ST BAPTIST CHURCH,MA  ,1,
rec-009477-dup-0,Ila,Westgate,441-97-8993,female,Andorran,72,,47607.721,1ST NATL BANK,,0.95,
rec-009478-dup-0,Robert,Mullins,929-83-5425,male ,Angolan,,degree,61231.003,1ST NATL OIL,,0.79,
rec-009479-dup-0,Curtis,Hodges,082-61-4078,male ,,71,bachelors,77730.95,1ST UNITED METHDST CHURCH,,0.79,
rec-009480-dup-0,Mary,Turner,739-95-0079,,Armenian,54,high_school,40823.843,2259 OFFICE,,0.9,
rec-009481-dup-0,,Brown,521-36-7229,female,Australian,,high_school,53255.106,24 HICKORY OFFICE SHORES,NC  ,0.1,
rec-009482-dup-0,,Hollis,,male ,Central Afemalerican,25,high_school,37537.943,53 ELEVEN OFFICE,IL  ,0.99,
rec-009483-dup-0,,Cooks,658-67-9328,female,Chadian,31,high_school,54364.891,,NE  ,0.98,
rec-009484-dup-0,Shelia,Steward,522-29-4293,female,Chilean,69,degree,74898.866,,,0.84,
rec-009485-dup-0,Glenn,,,male ,Chinese,46,bachelors,103035.13,6TH FLOOR MUSEUM,MA  ,0.79,
rec-009486-dup-0,Nancy,Mcclain,,female,,83,high_school,41673.566,7 GLADES APTS,NC  ,0.07,
rec-009487-dup-0,Dianna,Stewart,840-81-9990,female,,62,,42420.857,703RD MSB,NJ  ,0.91,
rec-009488-dup-0,Andrea,Jenkins,,female,British ,92,degree,,A AKKERON MD,IL  ,0.96,
rec-009489-dup-0,Trevor,Beavers,843-08-8492,male ,Ethiopian,75,,88636.275,A AND A AUTO,,0.9,
rec-009490-dup-0,Daisy,,,female,Fijian,81,high_school,55336.914,A AND A BOLT INC,IL  ,0.73,
rec-009491-dup-0,Gene,,,male ,French,37,degree,69926.783,A AND A INSURANCE,NJ  ,0.75,
rec-009492-dup-0,Fred,,462-26-9255,male ,French,80,doctoral,,A AND A MACHINE CO,NJ  ,0.88,
rec-009493-dup-0,Daniel,Holder,681-86-9839,male ,French,83,,40962.68,,CT  ,0.53,
rec-009494-dup-0,Joan,Flynn,728-85-8977,female,,32,degree,81305.966,,AL  ,0.97,
rec-009495-dup-0,Kevin,Berry,914-22-5312,,Gambian,37,,55844.808,A AND A TREE SERVICE,TX  ,0.57,
rec-009496-dup-0,,King,662-72-3855,,Georgian,40,bachelors,94568.073,A AND B AUTO ELECTRIC,AL  ,0.78,
rec-009497-dup-0,Jefemalefemalerey,Pollard,767-89-6297,male ,German,,high_school,46114.51,A AND B PRECISION GRINDING,,0.66,
rec-009498-dup-0,Robert,Bryant,460-57-8123,male ,,51,high_school,43678.841,,PA  ,0.87,
rec-009499-dup-0,Ingrid,Fields,384-37-9259,female,Gibraltarian,57,high_school,,A AND E BRAKE SHOP,,0.06,
rec-009500-dup-0,Daniel,,847-46-2928,male ,,21,bachelors,93353.614,A AND M MOBILE HOME COURT,NJ  ,0.61,
rec-009501-dup-0,,Bryan,564-06-6642,female,Greenlander ,19,high_school,,A B S  PUMPS,AL  ,0.08,
rec-009502-dup-0,Henry,Wahl,399-93-4586,male ,,78,high_school,,A C T (AMERICAN CONSERVATORY,WA  ,0.84,
rec-009503-dup-0,Ricardo,Dixon,938-29-4588,,Guadeloupian,,bachelors,83766.135,A CUT ABOVE,NJ  ,0.012343413,
rec-009504-dup-0,Brandi,Bauer,354-23-3934,female,Guamanian,71,,79049.154,,IN  ,0.89,
rec-009505-dup-0,Martha,Centeno,345-42-3604,female,Guatemalan,89,high_school,,,LA  ,0.99,
rec-009506-dup-0,,Prince,,female,Guinean,27,doctoral,103186.166,A GRANT BLDG,FL  ,0.88,
rec-009507-dup-0,Vernon,,,male ,Honduran,31,bachelors,93807.257,A J MOBILE HOME PARK,OH  ,0.98,
rec-009508-dup-0,Numbers,,840-47-9321,female,Chinese ,65,doctoral,115176.274,A LEVINE ATTY,,0.59,
rec-009509-dup-0,Robert,Wilson,266-65-8261,male ,Hungarian,,,42006.425,A ONE FLORIST,NY  ,0.71,
rec-009510-dup-0,Byron,Granger,023-91-8649,,Icelandic,,high_school,47064.245,A R HEDRICK ELEM SCHOOL,OK  ,0.97,
rec-009511-dup-0,Verna,Elliott,928-96-3932,female,,24,high_school,44871.715,,MA  ,0.99,
rec-009512-dup-0,Nellie,Lamb,729-69-7594,female,,94,high_school,43488.93,,GA  ,0.75,
rec-009513-dup-0,Gerald,Eubanks,322-36-0437,male ,Montserratian,92,,,ABILENE REPORTER NEWS,AL  ,0.86,
rec-009514-dup-0,Kay,,724-34-3636,,Mozambican,37,high_school,54403.343,ABINGTON MEDICAL PLAZA,IL  ,0.51,
rec-009515-dup-0,Angela,King,,female,Kittitian,67,bachelors,84377.29,,KY  ,0.71,
rec-009516-dup-0,Paul,Armstrong,446-12-6965,,Vincentian,42,degree,,ACCURATE TAX & ACCOUNTING,MA  ,0.57,
rec-009517-dup-0,Luigi,Seaton,947-69-8233,male ,,25,,39543.116,ADAMS & JUSTICE PC,TX  ,0.62,
rec-009518-dup-0,,Estes,,female,Turkoman,34,high_school,51670.386,ADDED TO CAPTURE DPS MAIL,AL  ,0.64,
rec-009519-dup-0,Andre,Carreon,,male ,Venezuelan,38,degree,78424.96,ADKINS JUNCTION,,0.92,
rec-009520-dup-0,,Mcginnis,072-48-6994,female,Welsh,,degree,61494.134,ADMINISTRATION,WA  ,0.55,
rec-009521-dup-0,Theresa,Estrada,410-51-7460,,Zimbabwean,20,bachelors,93185.283,ADMINISTRATIVE AFFAIRS,,0.66,
rec-009522-dup-0,Stan,Pope,301-75-5286,male ,Afemaleghan,,bachelors,,ADMINISTRATIVE INFORMATION SERVICES,AL  ,0.71,
rec-009523-dup-0,Debbie,Parker,372-88-6035,,Albanian,,high_school,39502.9,ADMINISTRATIVE SECTION,CA  ,0.85,
rec-009524-dup-0,Patricia,,984-31-2576,female,Algerian,,high_school,42794.943,ADMINSTRATORS FOR THE PROFESSIONALS,WI  ,0.91,
rec-009525-dup-0,Melanie,Hall,824-76-3846,female,,72,high_school,55591.253,,IL  ,0.52,
rec-009526-dup-0,David,Tubbs,116-96-4926,male ,Angolan,,degree,,ADMIRAL FARRAGUT APARTMEN,TX  ,0.51,
rec-009527-dup-0,Allen,,591-38-0892,male ,Anguillan,,high_school,51960.933,ADMIRAL WALK,NH  ,0.84,
rec-009528-dup-0,Manuel,,,male ,Antiguan,79,degree,76103.261,ADMIRALTY BLDG,NC  ,0.55,
rec-009529-dup-0,Jessica,,689-57-8204,,Argentinian,41,high_school,36337.203,ADMISSIONS,NC  ,0.5,
rec-009530-dup-0,,Brown,,female,Armenian,70,bachelors,57899.986,ADOBE GRANDE,AL  ,0.58,
rec-009531-dup-0,Thomas,Aragon,,male ,Aruban,83,,51986.168,ADOBE HACIENDA,MA  ,0.82,
rec-009532-dup-0,Amanda,,047-56-6552,,Bahamian,42,degree,77580.656,ADT SECURITY SERVICES,AL  ,1,
rec-009533-dup-0,Abigail,,995-32-0688,female,Barbadian,53,high_school,55359.249,ADVANCED PERFORMANCE GLASS,,0.7,
rec-009534-dup-0,Donald,,918-41-9802,male ,Belarusian,78,doctoral,92767.2,ADVANCED PHYSICAL THERAPY CENTER,,0.55,
rec-009535-dup-0,Dale,,725-30-8884,male ,Belgian,18,high_school,50016.441,,MA  ,0.62,
rec-009536-dup-0,,Cartwright,939-11-8583,female,Belizian,,masters,68309.728,ADVANTAGE DEBT SERVICES,AL  ,0.65,
rec-009537-dup-0,Kim,,,female,Beninese,88,masters,91913.477,ADVANTAGE TRAVEL,MS  ,0.77,
rec-009538-dup-0,Doris,Rice,188-98-5265,,Bermudian,31,high_school,,ADVANTIS (PLUS IBM MAIL),OH  ,0.84,
rec-009539-dup-0,,,348-59-9427,male ,Bhutanese,94,bachelors,86057.896,ADVENTURE,PR  ,0.07,
rec-009540-dup-0,Edward,Kissell,863-95-9736,,Bolivian,27,masters,69458.474,,IN  ,0.07,
rec-009541-dup-0,Timothy,Sloan,645-66-7739,male ,Bosniak ,20,,38366.661,,MD  ,0.76,
rec-009542-dup-0,Amy,Koonce,131-09-6197,female,,22,high_school,51581.849,AEGEAN TOWERS,,0.51,
rec-009543-dup-0,Michael,Pederson,657-55-8312,male ,Brazilian,,high_school,37284.917,,FL  ,0.66,
rec-009544-dup-0,Stuart,Carrion,695-07-5768,male ,,94,high_school,38338.074,AEROSPACE BLDG,,0.65,
rec-009545-dup-0,Sandra,Stringfemaleellow,713-89-9358,female,Bulgarian,,degree,,AEROSPACE STUDIES AFROTC,NE  ,0.83,
rec-009546-dup-0,Valerie,Gamble,405-19-2216,female,Burkinese,,,123448.188,AERVOE PACIFIC,MA  ,0.8,
rec-009547-dup-0,Efemalefemaleie,,341-45-3120,female,Burundian,41,,76284.832,AES STUDENT LOAN SERVICING,PR  ,0.87,
rec-009548-dup-0,Rita,Thompson,783-17-4576,female,Cambodian,49,,,AETNA FINANCIAL SERVICES GROUP,NJ  ,0.94,
rec-009549-dup-0,,Calderon,010-02-1524,female,Cameroonian,92,degree,57098.105,,NY  ,0.52,
rec-009550-dup-0,Kimberly,Stromberg,,female,Canadian,61,doctoral,,AF VILLAGE II TOWER BLDG,KS  ,0.98,
rec-009551-dup-0,,Theobald,481-18-2494,female,Cape Verdean,36,high_school,47169.274,AFAA AREA AUDIT OFFICE,,0.96,
rec-009552-dup-0,Lucinda,Henderson,796-59-4255,female,Caymanian,94,degree,76161.859,,,0.97,
rec-009553-dup-0,Thelma,Saunders,875-01-0771,,Central Afemalerican,,degree,81245.271,AFFILIATED PODIATRISTS PA,CO  ,0.73,
rec-009554-dup-0,Jennifemaleer,,894-33-6920,female,Chadian,,high_school,44249.248,AFFIRMATIVE ACTION,NY  ,0.95,
rec-009555-dup-0,Billy,Brown,029-08-0960,,Chilean,84,,64256.296,AFFLER BLDG,ND  ,0.57,
rec-009556-dup-0,Margaret,Vidal,,,Chinese,79,high_school,47487.734,AFFORDABLE OFFICE,PR  ,0.09,
rec-009557-dup-0,Dexter,Morgan,,male ,Christmas Islander,76,high_school,53440.203,,CT  ,0.7,
rec-009558-dup-0,,Henderson,669-58-8863,male ,Guatemalan,,degree,79683.702,AIRPORT REAL ESTATE,TX  ,0.92,
rec-009559-dup-0,Andrew,Brown,,male ,Guinean,,high_school,45336.124,AIRPORTS DIRECTORS OFFICE,IL  ,0.89,
rec-009560-dup-0,Lawrence,Wilson,824-54-3143,male ,Honduran,22,degree,,,PR  ,0.1,
rec-009561-dup-0,Christine,,,female,Hungarian,71,high_school,39143.049,AKRON AUTO AUCTION,CT  ,0.73,
rec-009562-dup-0,Rafemaleael,,987-31-1716,male ,Icelandic,49,professional,88581.851,,NH  ,0.75,
rec-009563-dup-0,Andrea,Blythe,987-63-9015,,Indian,47,professional,,AKRON CARDIOLOGY,NJ  ,0.54,
rec-009564-dup-0,,Jones,013-17-1125,female,Iraqi,28,high_school,,AKRON COCA COLA,TX  ,0.82,
rec-009565-dup-0,Marilyn,Kim,428-75-4433,,,32,high_school,41897.277,AKRON ELEM SCHOOL,PA  ,0.73,
rec-009566-dup-0,Penny,Renaud,061-39-3581,,Jordanian,47,high_school,53781.249,,PR  ,0.8,
rec-009567-dup-0,,Howard,946-59-1574,male ,Kazakh,57,high_school,42677.309,ALA FRANCAISE,,0.74,
rec-009568-dup-0,Georgia,,901-24-3867,female,Kenyan,,high_school,49470.369,ALABAMA GAS CORP,WA  ,0.82,
rec-009569-dup-0,Peter,,,male ,Kiribati ,61,bachelors,73168.076,ALABAMA POWER,PR  ,0.74,
rec-009570-dup-0,Cindy,,055-72-6378,female,Kuwaiti,55,bachelors,,ALAMEDA COUNTY ADMIN BLDG,PR  ,0.72,
rec-009571-dup-0,Ellis,Ray,470-87-8688,male ,,34,degree,60553.291,ALAMEDA TRAILER CTS,,0.73,
rec-009572-dup-0,,Haslett,298-35-7273,female,Laotian,64,doctoral,90802.102,ALAMO DOG & CAT HOSPITAL,,0.73,
rec-009573-dup-0,,,566-64-9785,female,Latvian,59,bachelors,107774.655,ALAMO HEIGHTS CENTER,IL  ,0.5,
rec-009574-dup-0,Theodore,Files,019-74-4142,male ,Liberian,,bachelors,,ALARM,OH  ,0.67,
rec-009575-dup-0,Joshua,James,082-17-3572,male ,,63,degree,64421.811,,RI  ,0.94,
rec-009576-dup-0,Roxanne,Gonzalez,046-88-2980,female,Liechtensteiner,83,,79322.827,ALBAN A BULLOCK MD,,0.76,
rec-009577-dup-0,,Mccullough,069-50-9738,male ,Lithuanian,22,high_school,49724.047,,NY  ,0.08,
rec-009578-dup-0,Lea,,197-24-5687,female,Luxembourger,86,high_school,49502.439,ALBANY CARPET,,0.5,
rec-009579-dup-0,Kathleen,Fulton,387-24-1146,female,Chinese ,37,,91364.223,ALBANY INTL AIRPORT,,0.06,
rec-009580-dup-0,Araceli,,517-96-6288,female,,18,professional,76467.23,ALBANY MAIL SERVICE,MD  ,0.97,
rec-009581-dup-0,Martin,Price,411-09-7018,male ,Madagascan,52,bachelors,,,MN  ,0.09,
rec-009582-dup-0,Bryan,,956-53-4795,male ,Malawian,55,doctoral,89891.982,,NJ  ,0.9,
rec-009583-dup-0,May,,533-10-5141,female,Malaysian,95,high_school,39549.241,ALBERT PISCATORE,,0.99,
rec-009584-dup-0,,Fegan,671-70-0219,male ,Mauritanian,,degree,72819.592,ALCOHOL ABUSE PREVENTION BRANCH,AL  ,0.91,
rec-009585-dup-0,Tommie,Jones,,female,,45,masters,77103.508,ALCOHOL,TOBACCO & FIREARMS,0.85,
rec-009586-dup-0,Julius,,616-91-2507,male ,Mayotte,84,high_school,,ALDA OIL & GAS,NJ  ,0.51,
rec-009587-dup-0,Angel,Lewis,148-45-2997,female,Mexican,,,36550.119,ALDAN BORO POLICE,GA  ,0.05,
rec-009588-dup-0,John,Byram,302-31-3182,male ,,25,degree,,ALEXS APPLIANCE,NH  ,1,
rec-009589-dup-0,Malissa,Nunez,819-81-6044,,Mongolian,,high_school,45662.784,ALFONSO APTS,IL  ,0.66,
rec-009590-dup-0,,Pinson,200-45-7244,,Montenegrin,86,high_school,38932.542,ALGER COURT HOUSE,ND  ,0.06,
rec-009591-dup-0,Richard,Burns,402-58-6751,male ,Montserratian,29,bachelors,,,NY  ,0.09,
rec-009592-dup-0,,Renninger,,female,Moroccan,60,degree,72823.231,ALHAMBRA APTS,NY  ,0.07,
rec-009593-dup-0,Catherine,Jordan,444-64-2239,female,Mozambican,,high_school,,ALIBRANDI CATHOLIC CENTER,KS  ,0.51,
rec-009594-dup-0,Michael,Hicks,432-62-0369,,Burmese ,58,degree,71181.117,,KY  ,0.76,
rec-009595-dup-0,Danny,Williams,833-33-3880,,,71,high_school,45268.018,ALICE VILLAGE APTS,IN  ,0.53,
rec-009596-dup-0,Mark,Shapiro,177-31-1762,male ,Nauruan ,,degree,65846.841,,IN  ,0.79,
rec-009597-dup-0,Jeanne,Ordonez,,female,Nepalese,88,bachelors,72200.862,,OH  ,0.74,
rec-009598-dup-0,Keith,Rodriguez,810-55-0945,male ,Dutch,33,,,ALIEF DISTRIBUTING,NY  ,0.85,
rec-009599-dup-0,Daniel,Gibson,083-08-2107,male ,New Zealander,61,,,ALL AMERICAN VISION,MO  ,0.81,
rec-009600-dup-0,Reta,,436-73-3412,,Nigerien,53,high_school,53545.37,ALL POWER SPORTS,MA  ,0.6,
rec-009601-dup-0,,,288-30-0424,male ,Nigerian,70,degree,70022.975,ALL SAINTS CATHOLIC SCHOOL,SC  ,0.86,
rec-009602-dup-0,Geneva,Cato,332-30-0069,female,,78,bachelors,83699.79,,IN  ,0.9,
rec-009603-dup-0,Callie,Gaylord,558-31-2688,female,Omani,22,,79314.279,,AZ  ,0.92,
rec-009604-dup-0,Luis,,,male ,Palestinian ,34,high_school,38485.738,ALLCUTT APTS,PR  ,0.58,
rec-009605-dup-0,Colleen,Hill,194-03-7008,female,,24,degree,,ALLEGANY COUNTY ARC INC,NY  ,0.97,
rec-009606-dup-0,,Wheeler,393-31-9099,male ,Papua New Guinean,67,high_school,44346.098,ALLEGHENY BLDG,,0.91,
rec-009607-dup-0,John,Padgett,235-19-4947,male ,Paraguayan,,high_school,,ALLEGHENY COMMONS EAST,NJ  ,0.6,
rec-009608-dup-0,Alvin,Willifemaleord,366-88-1563,male ,Peruvian,29,bachelors,95505.103,,,0.76,
rec-009609-dup-0,Joey,Sullivan,,,Filipino,57,high_school,38414.445,ALLEGIANCE INSURANCE,NC  ,0.65,
rec-009610-dup-0,Robert,Miller,190-13-2495,male ,British,,high_school,54850.435,,ND  ,0.07,
rec-009611-dup-0,Bryant,Zimmerman,074-61-7524,male ,,30,high_school,48839.072,ALLEN & ALLEN,,0.65,
rec-009612-dup-0,Anna,Chatman,383-11-9016,,Portuguese,91,doctoral,95248.453,ALLEN & ASSOCIATES,,0.66,
rec-009613-dup-0,Richie,,685-45-2423,male ,Puerto Rican,79,doctoral,102439.066,ALLEN ACRES,,0.87,
rec-009614-dup-0,Mildred,Hearn,070-50-2883,,Qatari,29,doctoral,,ALLEN AME CHURCH,TX  ,0.03,
rec-009615-dup-0,Barbara,Gosselin,948-19-4879,female,,54,high_school,56046.099,ALLEN B R AGENCY INC,,0.06,
rec-009616-dup-0,Darrell,Gage,987-26-8958,male ,Romanian,,degree,,ALLEN B ROBERTS SCHOOL,PR  ,0.04,
rec-009617-dup-0,,Palmer,887-03-3776,,Singaporean,95,doctoral,117525.035,ALLERGY ASSOC,WA  ,0.76,
rec-009618-dup-0,Ellen,Ardoin,,female,Slovak,78,degree,,ALLERGY ASSOCIATES,AL  ,0.97,
rec-009619-dup-0,Alicia,,712-98-8595,female,Slovenian,36,,45179.64,ALLERGY CLINIC,NJ  ,0.04,
rec-009620-dup-0,,Doane,244-39-3549,male ,Solomon Islander,,high_school,47153.244,ALLEY ACCENTS,DE  ,0.63,
rec-009621-dup-0,Robert,Rippeon,925-29-9433,male ,,68,bachelors,72718.495,,ME  ,0.56,
rec-009622-dup-0,Jefemalefemalerey,Garrett,578-62-4027,,South Afemalerican,48,high_school,,ALLIANCE ENERGY,MS  ,0.61,
rec-009623-dup-0,Aaron,Stewart,339-82-9084,male ,South Korean,,high_school,49323.568,ALLIANCE INC,,0.04,
rec-009624-dup-0,Rolland,Hampton,036-07-9520,male ,,90,degree,59880.497,ALLIANCE TOWER BLDG,,0.008432468,
rec-009625-dup-0,Sharon,Wickline,,female,Spanish,89,degree,63788.341,ALLIANT TOWER,,0.87,
rec-009626-dup-0,Ronald,Wright,748-69-9513,male ,,25,doctoral,86936.636,,MI  ,0.89,
rec-009627-dup-0,Barbara,,011-76-1373,female,,49,doctoral,85889.876,ALLMAN BLDG,OH  ,0.03,
rec-009628-dup-0,Cynthia,Garden,782-94-5605,female,American,,bachelors,65146.373,ALPHA ASSOCIATES,,0.91,
rec-009629-dup-0,Charles,Powers,771-32-6676,male ,,40,,58535.717,ALPHA BLUEPRINT,VT  ,0.63,
rec-009630-dup-0,Lynelle,Quintal,698-67-0481,,Aruban,93,masters,,ALPINE MOBIL COURT,AL  ,0.54,
rec-009631-dup-0,Bridgett,Hayes,647-62-7344,female,Congolese,40,,,AMBASSADOR PLAZA,OK  ,0.72,
rec-009632-dup-0,Tamekia,,719-05-5901,female,,92,degree,69299.147,AMELIA L JOHNSON HIGH SCHOOL,MA  ,0.003972538,
rec-009633-dup-0,Christopher,Steiner,679-31-6505,male ,,75,high_school,37210.596,,PR  ,0.07,
rec-009634-dup-0,Adam,Percy,380-21-8543,male ,US,,high_school,,AMPEX CORPORATION,NJ  ,0.83,
rec-009635-dup-0,,Henderson,913-29-5048,female,Pakistani,31,high_school,45387.066,AMSOUTY BLDG,,0.69,
rec-009636-dup-0,Donna,,725-99-7861,female,Palauan,82,masters,81206.533,AMSTERDAM MALL,,0.5,
rec-009637-dup-0,Carl,Green,950-78-6459,male ,,,degree,81314.308,ANDERSON BLDG,NY  ,0.03,
rec-009638-dup-0,Kimberly,David,684-30-4682,female,Qatari,,high_school,,ANDERSON MOBILE HOME,PR  ,0.92,
rec-009639-dup-0,Teresita,Sullivan,113-31-9500,female,,,high_school,43516.236,ANNS TRAILER PARK,NJ  ,0.98,
rec-009640-dup-0,,Becker,053-92-8524,female,Turkish,54,high_school,,ANSWER TECH,AL  ,0.94,
rec-009641-dup-0,Christie,Strickland,113-59-2549,female,,,bachelors,72709.389,ANTEX ROOFING CO,CO  ,0.86,
rec-009642-dup-0,Mathew,Haugland,,male ,,27,high_school,42924.749,ANTHONY DELORENZO APTS,NC  ,0.96,
rec-009643-dup-0,,Ensminger,647-74-2582,,Tuvaluan,50,degree,73617.639,ANTHONY GARDENS APTS,IL  ,0.52,
rec-009644-dup-0,Dale,Castellanos,049-76-1034,male ,Emirati ,41,,,ANTILLAN COLLEGE,TN  ,0.09,
rec-009645-dup-0,,,737-03-9083,female,Uzbek,39,degree,60714.08,ANTON SQUARE APTS,NY  ,0.6,
rec-009646-dup-0,Ronald,Willis,,male ,Vanuatuan,86,masters,,ANTONIAN APTS,IL  ,0.58,
rec-009647-dup-0,,,057-25-4844,male ,Vietnamese,52,degree,56681.127,AP MORRIS SAYBROOK SCH,MI  ,0.77,
rec-009648-dup-0,Joseph,Farrell,506-84-0012,,British,38,high_school,55821.976,APACHE APTS,,0.55,
rec-009649-dup-0,,,452-57-0717,female,Afemaleghan,68,high_school,53710.275,APARTMENTS GARDENS NSD OFFICE PINES,TX  ,0.81,
rec-009650-dup-0,Walter,,266-97-0175,,Angolan,71,high_school,38813.925,APPELLATE SUPREME COURT,AL  ,0.72,
rec-009651-dup-0,,Cannon,477-81-1584,female,Bangladeshi,27,bachelors,62637.093,APPLE TREE INN,,0.82,
rec-009652-dup-0,,Reed,963-09-9562,female,,41,degree,72711.498,APPLEDRIVE APTS,ND  ,0.07,
rec-009653-dup-0,Robert,,433-32-0354,male ,Burundian,23,bachelors,,APPLIED TECHNOLOGY CENTER,KS  ,0.5,
rec-009654-dup-0,Maggie,Mendoza,863-68-6898,female,Cape Verdean,,degree,55308.264,,NJ  ,0.54,
rec-009655-dup-0,Priscilla,,674-14-1370,female,Costa Rican,35,,66912.485,APTS NBU #2227,TX  ,0.06,
rec-009656-dup-0,David,Schubert,176-26-4351,male ,,95,high_school,36607.12,APTS NBU #2229,,0.52,
rec-009657-dup-0,Charles,Butters,,male ,English,,high_school,43354.472,ARAPAHO CENTRAL PARK,AL  ,0.95,
rec-009658-dup-0,Trisha,Sandfemaleord,800-99-4273,female,Ethiopian,67,masters,,,NJ  ,0.85,
rec-009659-dup-0,Mary,Wood,650-05-6215,female,Fijian,,doctoral,78779.927,ARBOR APT,,0.59,
rec-009660-dup-0,Wayne,,153-66-6302,male ,,88,degree,56252.955,ARBOR CROSSING APTS,IL  ,0.83,
rec-009661-dup-0,,,653-71-6493,male ,French,65,high_school,38896.456,ARBOR GREEN,NJ  ,0.87,
rec-009662-dup-0,Steven,Rivera,624-08-3536,male ,,25,high_school,,ARBOR VILLA,NJ  ,0.93,
rec-009663-dup-0,Eric,Capone,879-01-3582,male ,German,85,,59156.869,,WA  ,0.03,
rec-009664-dup-0,David,Werner,666-37-8022,male ,,44,bachelors,84157.039,,NJ  ,0.67,
rec-009665-dup-0,Linda,Phillips,305-55-3909,female,,51,high_school,,ARCHERS,PR  ,0.89,
rec-009666-dup-0,Michael,,463-72-6891,,Greenlander ,20,high_school,46206.479,ARCHERWOODS APTS,IL  ,0.59,
rec-009667-dup-0,,Powell,050-31-2205,male ,Grenadian,30,bachelors,,ARCHETYPE,TX  ,0.97,
rec-009668-dup-0,Otis,Rhoades,,,Guadeloupian,48,high_school,53478.943,ARCHITECT ENGINEER,OK  ,0.63,
rec-009669-dup-0,William,Lubbers,715-33-0179,male ,,37,high_school,40451.131,ARCHITECTURAL DIVISION,,0.69,
rec-009670-dup-0,James,,045-68-9433,male ,Guatemalan,,high_school,47067.552,ARCHY FILMORES TOOTH REPAIR,NJ  ,0.89,
rec-009671-dup-0,Matthew,Dunn,,male ,Guinean,85,,91481.523,ARDEN ANIMAL HOSPITAL,AL  ,0.7,
rec-009672-dup-0,Lourdes,Rush,930-83-8212,female,Guinean,,,44394.088,ARDEN ARCHITECTURAL,MA  ,0.53,
rec-009673-dup-0,Mary,Russell,189-57-0676,female,Guyanese,,,45156.023,ARDEN GROUP,TX  ,0.57,
rec-009674-dup-0,Jack,Golden,121-40-2597,male ,,,degree,79858.798,ARDIS AUTOMOTIVE SVC,MA  ,0.03,
rec-009675-dup-0,Sandra,Glenn,,female,Honduran,,high_school,38392.087,ARECIBO MEDICAL PLAZA,FL  ,0.98,
rec-009676-dup-0,,,876-32-2398,male ,Chinese ,58,high_school,55049.462,AREND LAUKHUF AND STOLLER,NJ  ,0.03,
rec-009677-dup-0,Edna,Utz,357-81-6207,female,,30,,66983.606,ARETE APARTMENT HOMES,AZ  ,0.64,
rec-009678-dup-0,James,Robles,,male ,Icelandic,59,degree,78394.205,,PR  ,0.1,
rec-009679-dup-0,Rachel,Godfemalerey,393-84-8608,female,,79,,118944.824,ARGENT RETIREMENT,TX  ,0.54,
rec-009680-dup-0,William,,566-08-0278,male ,Indonesian,,bachelors,62368.315,ARGUS COMMUNITY INC,DE  ,0.85,
rec-009681-dup-0,Aaron,Jones,941-74-1137,male ,Iranian,34,high_school,,,WI  ,0.67,
rec-009682-dup-0,Polly,Valentine,478-29-2629,female,Iraqi,,,72349.999,ARIAS AIR COND,NY  ,0.78,
rec-009683-dup-0,Kyle,Alvarez,631-06-3025,,Irish,26,,41981.363,ARIES BEEF COMP,NC  ,0.05,
rec-009684-dup-0,Kristin,,524-20-8747,female,Italian,,high_school,40778.674,ARISTECH CHEMICAL,WI  ,0.54,
rec-009685-dup-0,,Robles,047-49-9824,female,Jamaican,52,degree,76194.983,ARISTOCRAT APTS,,0.82,
rec-009686-dup-0,Ryan,Ayala,520-78-8294,male ,Japanese,,masters,,ARIZONA DAIRY,PA  ,0.67,
rec-009687-dup-0,,Klein,014-44-1225,female,Kenyan,40,,90595.741,ARK CHILDRENS COLONY,NJ  ,0.85,
rec-009688-dup-0,,Lyons,503-01-2764,female,Kiribati ,23,,68736.77,ARKUS AND HAMILTON MD,AL  ,0.92,
rec-009689-dup-0,Chad,Deaton,,,Kuwaiti,93,high_school,52875.184,ARLAND BUILDING,PA  ,0.64,
