rec_id,First_Name,Last_Name,SSN,Gender,Nationality,Age,Highest_Education_Level,Income,Company,State,Percentage,
rec-008866-dup-0,Aniii,Levl,00|-46-963s,femaie,Angu'l|lan,4z,doct0ra1,988o0.8s3,BENTON DEAN INSURANCE,PR  ,0.95,
rec-008867-dup-0,Alfema1erecl,Mas0m,559-l3-25o5,maje ,Aruham,37,hi9b_school,4807l.526,BEPLAT,PA  ,0.83,
rec-008868-dup-0,Micheai,Fl0re5,397-z9-7g65,ma|e ,Austra1iari,3s,doct0rai,97237.|s8,BERDY & SON,NJ  ,0.08,
rec-008869-dup-0,R0berta,Mattes0ri,274-qq-8038,fema:e,Azerba|jani,38,deqree,671o6.z69,BEREAN BAPT APTS,SC  ,0.84,
rec-008870-dup-0,Roqer,Gl0yer,908-q9-1z77,naje ,Bahamiarj,2|,bachei0rs,5974z.s32,BERENDO TOWN HOUSE,CT  ,0.84,
rec-008871-dup-0,Micbaei,Mi|jer,763-43-7o7s,rnaie ,Bahraiml,4s,d0ct0ral,96oq8.673,BERESFORD APT,CA  ,0.74,
rec-008872-dup-0,Paul'lme,Mouer,373-4z-1o78,fema|e,Bangladesh'1,49,higb_5chool,41q44.59q,BERG MANOR BLDG A,MO  ,1,
rec-008873-dup-0,Artbvr,Jalne,278-s5-3g59,ma1e ,Belaru5iari,63,ma5ter5,660|5.|23,BERKELEY APTS,PA  ,0.04,
rec-008874-dup-0,E1rner,Harn:lton,68l-78-1s35,ma|e ,Bel9jan,27,deqree,80785.o4s,BERKELEY SCHOOL OF MUSIC,MD  ,0.57,
rec-008875-dup-0,Norrnam,Wali<er,921-6q-31o3,fema1e,Beiiziari,49,bachej0rs,769q5.1g3,BERKERY & GINGOLD,TX  ,0.92,
rec-008876-dup-0,Jar:et,Hen5|ey,610-1q-o837,ferna|e,Ben'lne5e,66,deqree,763l3.636,BERKLEE COLLEGE OF MUSIC,MO  ,0.98,
rec-008877-dup-0,Graharri,Oweiii,568-3z-2|31,ma'le ,Bermvclian,2z,doct0ra|,126l30.77q,BERKLEY APTS,MA  ,0.08,
rec-008878-dup-0,Sc0tt,Wat5ori,423-q7-7q35,ma1e ,Bhvtariese,8l,bache10rs,89688.6qg,BERKLEY ARMS,KY  ,0.68,
rec-008879-dup-0,Kel1y,Ro55i,4q0-1|-7963,fernaie,Costa R:cam,59,high_5cbool,44l18.3s3,BERRY INS,WA  ,0.81,
rec-008880-dup-0,Damie1,M05er,604-98-3270,ma1e ,Ivoinari ,6s,cle9ree,55114.57i,BERRY LANE APTS,AL  ,0.53,
rec-008881-dup-0,Todc1,Sancler5,247-1o-7s94,maje ,Cr0atiari,s3,high_scb0ol,37087.04l,BERRYS APTS,NJ  ,0.6,
rec-008882-dup-0,Jane5,Stann,5q2-l5-6939,maje ,Cu|>an,4z,doct0ra1,q2586.0z6,BERT REALTY,KS  ,0.85,
rec-008883-dup-0,Eli2abetb,Payrne,65q-44-4l85,fernaie,Czeclo,77,ma5ter5,93798.qz4,BERTRAND ESTATES,PR  ,1,
rec-008884-dup-0,Thona5,Carm0ma,746-0q-27q6,ma|e ,Dan:sb,8s,hi9h_scbool,54115.7oq,BERTRAND NURSING FACILITY,PR  ,0.83,
rec-008885-dup-0,Morr'l5,Srnitb,336-6i-3387,ma1e ,Djib0ut:an,s8,de9ree,573q9.8s7,BERVEAN APT,KY  ,0.8,
rec-008886-dup-0,Star:ley,Ancler5,620-|5-06z6,rnaje ,Domln'lcan,g3,hlgh_5chool,qq636.776,BEST PALS,MA  ,0.85,
rec-008887-dup-0,Li1ja,Amer:,692-7q-853|,fema'le,Engl'l5h,8o,d0ct0ral,99473.4ql,BETHANY APTS OFFICE,NJ  ,0.015469336,
rec-008888-dup-0,J0shva,Pjerce,498-4o-963o,ma:e ,Entreari,z3,high_5ch0ol,3713z.0s5,BETHANY CENTER,IL  ,0.56,
rec-008889-dup-0,Ed'ltb,Fer9vson,546-3g-667q,femaje,Latulan,7s,high_scbo0l,4284q.g56,BIG HORN APARTMENTS,MD  ,0.66,
rec-008890-dup-0,Brvari,Sm'ltb,594-3s-|080,ma1e ,Lehane5e,q8,bache1or5,8898z.3s6,BIG OAK MHP,AL  ,0.75,
rec-008891-dup-0,Michae:,Dum1ap,747-o2-66l8,maie ,Mosotb0 ,87,bacbel0rs,86578.zq6,BIG SIX TOWERS INC,MA  ,0.93,
rec-008892-dup-0,Th0ma5,Svm,649-z4-9q90,rnaje ,Liheriam,23,high_sch0o1,49043.969,BIG STONE CTY COURT HOUSE,AL  ,0.51,
rec-008893-dup-0,Juciith,Car50n,301-74-|643,femaje,L'lbvan,76,bachej0rs,10868q.s88,BIG WALNUT HIGH SCHOOL,IL  ,0.61,
rec-008894-dup-0,Amaricla,Woods0m,216-76-zs65,ferna1e,Litbuaniam,5o,high_sch00l,s16o2.466,BIGILOW APTS,AL  ,0.91,
rec-008895-dup-0,Domma,Ower'l,82s-s7-3284,feriale,Luxemhovrger,qz,de9ree,80187.7gq,BIKUR CHOLIM,AL  ,0.74,
rec-008896-dup-0,Viuiari,Butterfernaieield,873-z0-88s2,fema:e,Mada9a5can,6|,higb_scbool,43803.|1q,BILINGUAL BUS CENTER,NY  ,0.63,
rec-008897-dup-0,Bettu,Pbeian,237-33-zo77,fema1e,Malavyian,79,doct0rai,1l437g.182,BILL ADCOCK,IN  ,0.88,
rec-008898-dup-0,Marnuel,Deylim,998-2q-5o55,ma|e ,Malavsiam,6z,high_scbo0l,444z8.43q,BILL LOGUE CTY JUDGE,MA  ,0.73,
rec-008899-dup-0,Michelie,H0lme5,248-1z-3o72,ferna|e,Ma|diviam,74,high_5ch0ol,46238.sq6,BILL MOTT TRL PARK,NJ  ,0.73,
rec-008900-dup-0,Naorn:,Mont0va,08q-80-s536,feiliale,Ma|iam,qs,ma5ter5,l1636o.384,BILL WAGNER & ASSOCIATES,NJ  ,0.85,
rec-008901-dup-0,Pame|a,Sherw0ocl,286-18-q3o4,fena1e,Majte5e,6s,doct0ra1,109gz0.012,BILLHARZ PLUMBING,NY  ,0.85,
rec-008902-dup-0,Tii:i,Tayj0r,761-22-lz62,ma|e ,Mar5ballese ,z8,bachel0r5,7s74|.705,BILLINGS FORGE,AL  ,0.53,
rec-008903-dup-0,Micl>ael,Curt1s,576-16-76so,ma|e ,Martiriiqvais,49,de9ree,7387z.6z9,BILLS AUTO BODY,NY  ,0.7,
rec-008904-dup-0,Ky:e,Wal|ace,762-6s-9q75,rnaje ,Mauritaniarj,3z,high_scb0ol,45753.z73,BILLS AUTO PARTS,NJ  ,0.62,
rec-008905-dup-0,L0ra,Morri5om,153-68-s7z8,femaje,Maur'ltlan,37,de9ree,6596g.q96,BILLS AUTO SUPPLY,TX  ,0.68,
rec-008906-dup-0,T:rn,Maljarcl,089-06-l05o,maje ,Mav0tte,7o,high_5choo1,43383.s4l,BILLS DOLLAR STORE,AR  ,0.99,
rec-008907-dup-0,Seaiii,R05e,486-g2-z775,iiiaie ,Microne5:an,8l,doct0ra1,1z5s70.651,BILLY RAY BILLY BOB DINNER ON THE SQUARE,NJ  ,0.69,
rec-008908-dup-0,Rol>erta,Weauer,|92-47-617z,ferna1e,Mo|clovan,4z,de9ree,612o7.q79,BILTMORE APTS,GA  ,0.03,
rec-008909-dup-0,Jer0ne,Barrett,4qq-44-5177,ma:e ,Mozarnb'lcan,5s,bigh_sch0ol,546s6.z13,BIOCHEMISTRY,AL  ,0.55,
rec-008910-dup-0,Mi|clred,Dovje,12q-12-18q5,ferna|e,Buriiie5e ,3g,bachel0r5,86s2o.885,BIOCHEMISTRY & MOLECULAR BIOLOGY,MN  ,0.96,
rec-008911-dup-0,Garu,Quintaniila,7s1-90-6l89,ma|e ,Nevu Zealander,84,d0ct0ral,1268s6.|87,BIRCH BARK PLACE,PA  ,0.94,
rec-008912-dup-0,Johiii,Zirnnerman,947-64-5ql1,ma|e ,Niuearl,9o,doct0raj,1178q3.g77,BIRCHWOOD MOBIL HOME PK,GA  ,0.71,
rec-008913-dup-0,Eilima,Careu,014-sz-6005,fena1e,Sao Toii'lean,69,pr0fessiona1,930o6.0s7,BLACK ANGUS MEAT,CA  ,0.74,
rec-008914-dup-0,Lovje,Mcinrjis,923-06-z8|3,ma1e ,Spani5b,7o,bigh_scbool,40087.1ol,BLAIR HOUSE,GA  ,0.09,
rec-008915-dup-0,Justlm,Snali,94g-73-72q6,ma1e ,Tokelavari,8o,high_sch00l,507z3.883,BLDG l,AL  ,0.53,
rec-008916-dup-0,Jar:e,Lee,714-32-33sq,fenaje,Trinjdadjan,z6,bacbel0rs,8006o.6l4,BLDG z7,CT  ,0.92,
rec-008917-dup-0,Sa|lv,Thuman,7z3-46-6s17,feiiiaje,Tunl5ian,68,high_scloool,4946s.1o1,BLDG 6z8,NJ  ,0.6,
rec-008918-dup-0,Florerjce,Smitlo,112-z0-o878,fema1e,Vanuatuaiii,69,hi9h_schoo|,49q09.2z,BLDG NBU #7391,TX  ,0.7,
rec-008919-dup-0,Ricloard,Fraclv,929-q0-370o,ma:e ,Vemezvelan,3z,bachej0rs,7637g.z6,BLDG NDCBU 680l,PR  ,0.67,
rec-008920-dup-0,Briarj,Lewlri,491-85-sz43,ma|e ,Banglade5bi,q7,doct0raj,11981z.2o3,BLUE TRAIL RIFLE RANGE,AL  ,0.83,
rec-008921-dup-0,L0ra,Ash|ev,372-44-5s|8,feiiiaie,Cbjnese,99,deqree,5839q.68z,BOATMANS BANK BLDG,AZ  ,0.91,
rec-008922-dup-0,Stad,Pepper5,619-77-|3s8,fei'liale,Christmas I51ander,z3,high_scboo1,36q34.09s,BOB DEGABRIELLE & ASSOCIATES,TX  ,0.82,
rec-008923-dup-0,R0l>ert,Andreuv,205-6q-q093,maie ,Coco5 Isiander,s3,high_5cho0l,541q8.8q1,BOB J CAVENDER ATTY,FL  ,0.91,
rec-008924-dup-0,Cimdv,Thorrias,336-qo-3638,feiiiaie,Coloiiiloian,7s,doct0raj,113166.qo8,BOB KISLINS SPORTING GOOD,TN  ,0.07,
rec-008925-dup-0,Jane5,Dun|0p,074-q1-606o,maje ,Cong0le5e,ss,profess'l0nal,9s8q3.389,BOBS BICYCLES ON THE SQUARE,NH  ,0.72,
rec-008926-dup-0,Art1>ur,Ancler5on,843-66-q6s0,ma|e ,Comgo1ese,78,bigh_sch0ol,39500.7zg,BOBS RESTAURANT,NY  ,0.1,
rec-008927-dup-0,Steueri,Barra9am,875-37-o85s,iiiaje ,Cook I5larider,4l,deqree,80386.8os,BOCES ADMINISTRATION,NJ  ,0.96,
rec-008928-dup-0,Char|e5,Gate5,459-38-2s7q,ma1e ,Gam1>jan,39,doct0raj,9282l.s02,BONNER ASSN,IN  ,0.82,
rec-008929-dup-0,Sant05,Borcler5,223-q9-978z,ma|e ,Georg:am,49,high_5cbool,411q1.09z,BONNIE APTS,WA  ,0.08,
rec-008930-dup-0,J0bnny,Weayer,275-9l-061s,maje ,Guyarie5e,29,hi9h_5chool,4o867.387,BOOTH & ARNOLD,AL  ,0.98,
rec-008931-dup-0,C:ndv,M0mtez,13g-73-372z,feiiiaie,Ma|iari,39,de9ree,5767o.9o7,BOWEN AGENCY,NY  ,0.72,
rec-008932-dup-0,Georqe,Nicl<5,5z0-29-z496,ma|e ,Mozarn1>ican,9l,ma5ter5,932q4.z79,BOYD ST APTS,ME  ,0.51,
rec-008933-dup-0,Naricv,Tbarpe,741-9s-92q0,ferna|e,Nepa:ese,3s,professlonal,9075o.49s,BOYLE BLDG,AL  ,0.68,
rec-008934-dup-0,Doriria,Schvvart2,671-sg-4439,fermale,Paiauari,6o,cle9ree,736so.682,BRAESWOOD HARBOR ATRIM,MA  ,0.69,
rec-008935-dup-0,Percu,Mol:er,487-68-7lz8,ma|e ,Papua Nevv Gulnean,z8,deqree,67660.sq3,BRAKE AND DRUM,CT  ,0.06,
rec-008936-dup-0,Rona|cl,Adarn5,532-33-qg37,ma:e ,Paragvavan,5s,higb_scho0l,43g53.3g8,BRAMBLETREE APTS,PA  ,0.72,
rec-008937-dup-0,Jui:a,Garri50n,225-49-q2z8,fernaie,Swed:sb,39,hi9b_school,4z486.737,BRES SQUARE,TN  ,0.87,
rec-008938-dup-0,Kvie,Kjar,188-4q-3q27,ma'le ,Sw'l5s,9|,bachej0rs,646o4.g02,BRETON MEADOWS APT,NJ  ,0.5,
rec-008939-dup-0,Bobb'ie,Cbapiiian,120-88-og45,ma|e ,Vamuatuam,74,higb_schooi,38986.103,BRICK MEDICAL,NJ  ,0.97,
rec-008940-dup-0,Kencira,Ba'ljey,063-0l-84q6,fema1e,Afema1egban,7l,doct0ra1,8673l.8z,BRIDGESTONE II APARTMENTS,PR  ,0.58,
rec-008941-dup-0,Sanc1ra,Gre90r,060-42-g5z4,feiliale,Albam:an,3s,high_scb0ol,37l22.3q3,BRIDGESTONE ONE,PR  ,0.57,
rec-008942-dup-0,Har1ey,Bate5,077-s8-95g9,ma|e ,Algenam,7z,bache10rs,697sz.835,BRIDGEWATER PLACE,FL  ,0.58,
rec-008943-dup-0,Jewe|l,Arcbu1eta,040-o5-260z,fema1e,Amer'lcari,66,bache|or5,82972.941,BRIDGEWATER STATE COLLEGE,OH  ,0.6,
rec-008944-dup-0,Just'lm,Gon2a1ez,255-s9-6s33,maje ,Arid0rran,8l,d0ct0ral,8940q.g76,BRIEN MCMAHON HS,OH  ,0.64,
rec-008945-dup-0,Lavrem,B'l9,144-38-01|5,fema1e,Ango|an,47,profe55ional,7858o.86g,BRIER COMMUNITY,MO  ,0.66,
rec-008946-dup-0,Rel0ecca,Haruev,308-6q-34s7,feriale,Angui|lan,5l,doct0raj,8808|.g78,BRIERWOOD NORTH,PR  ,0.51,
rec-008947-dup-0,Maru,Mo0re,921-93-8og4,ferna|e,Anti9uam,9o,high_5chooi,s5393.o86,BRIGADOON APTS,PA  ,0.83,
rec-008948-dup-0,Ravrnond,Wo0clard,202-74-z71q,maie ,Argeritinlan,14,doct0raj,1047q3.86z,BRIGGS & CALDWELL,TX  ,0.95,
rec-008949-dup-0,Antbomy,Iryim,609-z8-53z1,ma1e ,Cbadiam,2o,bacbelor5,9284q.55z,BROADMOOR APT,TX  ,0.98,
rec-008950-dup-0,Catallna,Haqan,208-4o-5l89,ferna|e,Chi1eam,z6,deqree,74065.q0l,BROADMOOR APTS,AL  ,0.66,
rec-008951-dup-0,Sc0tt,Pere2,589-s6-64o9,ma|e ,Christmas I5lamder,44,bache10rs,767g5.7q1,BROADMOOR PLAZA,AL  ,0.72,
rec-008952-dup-0,Paui'lne,Marshal1,315-q3-7636,fernaie,Coco5 Islamder,lg,doct0raj,103o7q.786,BROADVIEW ACRES,NY  ,0.93,
rec-008953-dup-0,Suzarime,Bvr9er,28o-88-678o,fenaje,Coloml>lan,3z,deqree,66851.zo5,BROADWAY APTS,NC  ,0.68,
rec-008954-dup-0,Jane5,Carter,33|-6l-2769,maie ,D0minicari,89,de9ree,6868o.s93,BROMLEY PLAZA,NJ  ,0.1,
rec-008955-dup-0,Carl05,Singletoiii,48s-3g-7272,maie ,Domlnlcan,77,bachel0r5,6373s.5l8,BRONCO SQUARE,OK  ,0.75,
rec-008956-dup-0,Pear|erie,Verdv9o,327-99-sl30,feiiia1e,Germarn,7o,higb_schoo1,41243.397,BROOKLAKE APTS,OH  ,0.89,
rec-008957-dup-0,Ma1>|e,Stavlo,903-58-36s8,fenaie,Greenjamder ,66,high_5chooj,3689z.s74,BROOKS,CA  ,0.54,
rec-008958-dup-0,Roqer,Ho1>b5,147-13-2oq7,maie ,Grenadlam,2z,bacl>elors,88733.o0s,BROOKS BROTHERS,AL  ,0.81,
rec-008959-dup-0,Ic|a,M00re,857-66-65s|,fernaje,Guadel0upiam,86,cle9ree,55778.g7q,BROOKS CLINIC,PA  ,0.56,
rec-008960-dup-0,Ro1>ert0,Cba5e,089-27-s00q,maie ,Guamamiari,9z,bachej0rs,9z8z7.036,BROOKS PLAZA,CT  ,0.85,
rec-008961-dup-0,Winrlie,Lurna,001-o8-1z18,fema|e,Guatema|am,24,doct0ra1,841s9.6z4,BROOKS TRAILER CT,PR  ,0.09,
rec-008962-dup-0,J0bn,Steej,986-0|-z893,ma|e ,Gu:riean,2s,bachel0r5,92969.9qs,BROOKSIDE MILL,OH  ,0.76,
rec-008963-dup-0,Warrerl,Mad<ie,511-qo-6123,ma1e ,Guuanese,88,high_scho01,5l97o.1,BROOKSIDE SENIOR HOUSING,TX  ,0.68,
rec-008964-dup-0,Ram0ri,Muer,9o0-93-o678,ma|e ,Hait'jan,q7,cle9ree,6733q.s78,BROOKSIDE TER APTS,LA  ,0.65,
rec-008965-dup-0,Georqe,Heiclemari,803-oq-8931,ma1e ,Honcjuran,67,hjgb_school,399os.678,BROOKSVILLE GARDEN,TX  ,0.76,
rec-008966-dup-0,Miche|le,B0weri,194-01-s2|8,femaie,Chime5e ,2o,bacbel0rs,977s3.o67,BROOKVIEW APTS,CA  ,0.58,
rec-008967-dup-0,Kenmv,Waternam,764-77-0399,maie ,Humgariam,89,bigh_scbool,438zs.267,BROOKVIEW TER BLDG l,NJ  ,0.86,
rec-008968-dup-0,Revnaido,Oweri5,020-24-s70z,maie ,Icejamdic,89,cle9ree,57328.oq,BROOKWOOD APT,NJ  ,0.86,
rec-008969-dup-0,Ro1>ert,Rvbl,963-1l-24s9,ma|e ,Ind'1an,gq,de9ree,63sq6.888,BROOKWOOD APTS,TX  ,0.99,
rec-008970-dup-0,Conrije,Tutbilj,19|-93-5|51,fenaie,Mold0yan,67,deqree,73379.763,BROWNSTONE II,TX  ,0.96,
rec-008971-dup-0,Arleer:,B0x,1l6-63-9q33,ferna|e,Moriacam,6o,l>acbelors,911o3.z76,BRUCATO MFG,TX  ,0.94,
rec-008972-dup-0,Rae,Lo2an0,g09-9q-6473,fema'le,Norvve9ian,33,doct0ra1,83648.zz3,BRYNWOOD APTS,NY  ,0.71,
rec-008973-dup-0,Denr'ly,Colvveil,350-89-3732,ma'le ,Oiiiami,49,doct0rai,9442o.q97,BRYNWOOD BLDG,NY  ,0.09,
rec-008974-dup-0,Jennifernaieer,Crv2,590-38-4589,fema1e,Palci5tani,3i,high_5cbool,425qs.186,BUBBAS GRITS KITCHEN,UT  ,0.78,
rec-008975-dup-0,Ler'la,Rolaricl,625-2o-04q5,fema|e,Palavam,1g,hi9h_schoo1,47223.29,BUCCANEER CONDOS,AL  ,0.93,
rec-008976-dup-0,Jerru,John5om,3q9-3s-3719,ma1e ,Pamamaniari,73,bache|0rs,957os.89,BUCHTEL HOUSE,NY  ,0.51,
rec-008977-dup-0,Ajicja,Jome5,35|-56-770o,fema:e,Portugyese,69,doct0rai,|0729o.926,BUDGET & FINANCE,PR  ,0.07,
rec-008978-dup-0,Racbae|,Mcgrar:e,11o-70-6s78,fernaie,Barbadlam,9j,high_5cbool,43s37.z76,C & P TELEPHONE BLDG,IA  ,0.93,
rec-008979-dup-0,Tim0tby,K:jlebrew,972-68-s338,ma|e ,Belaru5'lan,79,cle9ree,s7194.6z8,C & R BUILDING SUPPLY,MI  ,0.01613116,
rec-008980-dup-0,Katbv,Wj1son,6s5-57-3l52,feiiiaie,Beljzlan,66,ma5ter5,749l2.7q,C & S PRINTING CO,AL  ,0.93,
rec-008981-dup-0,Johrin:e,Hermaridez,452-5q-43q9,fernaie,Ben:ne5e,2i,high_5ch0ol,430l2.o38,C A B  CONTRACTORS ASSOC,KY  ,0.98,
rec-008982-dup-0,Aiiinette,Murrav,046-75-zs84,femaie,Bermvd:an,z8,cle9ree,66o08.o73,C AND A CASKET CO,AL  ,0.59,
rec-008983-dup-0,Dona|cl,Hi|j,85z-38-188z,naje ,Burunc|ian,67,ma5ter5,99751.16i,C B I CREDIT REPORTING CT,PR  ,0.85,
rec-008984-dup-0,Lew'l5,V:ct0r,188-63-8qo4,ma|e ,Central Afeijialerican,3s,bachel0r5,647oq.57,C H MATERIAL MGMT,NJ  ,0.87,
rec-008985-dup-0,H0ner,Kinq,507-o7-12q3,maje ,Chacliari,99,cjoctoral,115058.z8g,C I P S,PA  ,0.51,
rec-008986-dup-0,Shaiiie,Galle90s,58z-59-s357,iiiaie ,Sierra Leon:am,q8,bacbel0rs,6459l.43q,CARRIAGE HILLS,NJ  ,0.98,
rec-008987-dup-0,Larae,Lupt0m,426-45-6735,fenaie,Swlss,88,higb_sch0ol,499z3.5o6,CARTER HILL,CT  ,0.012110685,
rec-008988-dup-0,Sara1>,Kjahm,794-87-z3|2,ferna1e,Uzl0ek,6s,high_sch00l,44o5z.182,CASA DEL RIO,AL  ,0.03,
rec-008989-dup-0,Thorna5,Oneii1,8g7-61-16q6,iiiaje ,Amer:cam,s3,high_schoo'l,4o677.63g,CASCADE SPRINGS,IL  ,0.54,
rec-008990-dup-0,Rvtb,Edrni5ton,607-54-q24z,fernaje,Arid0rran,78,high_5ch0ol,43|o5.762,CASCON CHEESECAKE,ME  ,0.92,
rec-008991-dup-0,E2ra,Pere2,372-23-8z1z,ma|e ,Bermucl:an,6z,bacbe1ors,80s20.s2,CEDAR GROVE TRAILER PARK,MA  ,0.05,
rec-008992-dup-0,Ky|e,Martlm,436-3g-l710,ma|e ,Bhvtariese,6s,deqree,70732.693,CEDAR HEIGHTS CONDO,KY  ,0.06,
rec-008993-dup-0,Natbari,G0s5ett,334-8z-o424,naie ,Boliyiam,86,high_5ch0ol,370q|.47,CEDAR HILL APTS,NH  ,0.95,
rec-008994-dup-0,Wllliarn,Oweri5,19g-87-o376,maie ,Bosn:a1< ,59,de9ree,5803q.11|,CEDAR HILL NURSING HOME,GA  ,0.95,
rec-008995-dup-0,Cbarle5,Peifenalefernaleer,136-7q-4l30,maie ,B0tswaman,99,high_5choo1,527s0.g81,CEDAR KNOLL APTS,NY  ,0.53,
rec-008996-dup-0,Tari,Sb0rtt,04g-57-7q23,ferna|e,Corigole5e,s8,high_5cbool,451q2.q37,CENTENNIAL VILLA,ME  ,0.82,
rec-008997-dup-0,Nick01as,Clar|<e,405-8z-5q73,na|e ,Geor9iam,s7,high_5cbool,3785s.|2,CENTRAL MAIL & DIST CENTER,AL  ,0.08,
rec-008998-dup-0,Christjme,Baileu,934-34-ll49,feriale,Ghana'lari,8z,bacbelor5,799og.214,CENTRAL NEW YORK DIAGNOSTIC,NJ  ,0.61,
rec-008999-dup-0,Frednc1<,Gallovuay,o16-3z-9161,ma1e ,Greem1ander ,q6,high_sch00l,384|s.293,CENTRAL PARK LODGE,PR  ,0.7,
rec-009000-dup-0,Dust'lri,Pu9b,498-z5-8g94,maje ,Gvatemajan,5s,bachei0rs,s777g.887,CENTRAL PLAZA,IN  ,1,
rec-009001-dup-0,Alrria,Wblte,718-sg-0066,femaie,Gu'lneari,59,higb_scbool,5l02z.539,CENTRAL POINT SOFTWARE,NJ  ,0.6,
rec-009002-dup-0,Esperar:za,Whitebeacl,482-7o-o603,ferna|e,Guinearj,88,deqree,67203.83q,CENTRAL PRESBYTERIAN CHUR,CT  ,0.66,
rec-009003-dup-0,J0e,Pa1rner,203-71-9362,naje ,Guvamese,7i,bacbelor5,83633.3q,CENTRAL SCHOOL,PR  ,0.06,
rec-009004-dup-0,D0u9las,Sc0tt,487-66-g3q8,ma'le ,Haitjari,8o,cle9ree,63so3.372,CENTRAL SQUARE FARM & EQUINE,OK  ,0.06,
rec-009005-dup-0,Rocbel|e,Patrjc1<,36s-05-o383,fenaie,Horidurari,23,high_sch0oi,4156|.s56,CENTRAL STATE HOSPITAL,NJ  ,0.09,
rec-009006-dup-0,Wil|iarn,Garclmer,63q-66-o008,rnaje ,Cbine5e ,73,bache|0rs,108q07.q05,CENTRAL STORE,ND  ,0.95,
rec-009007-dup-0,Marc,Gvertjn,699-q3-6o95,maje ,Hun9ar'lan,s7,high_5ch0ol,366sg.776,CENTRAL STORES WEST,GA  ,0.89,
rec-009008-dup-0,R0loert,Warrer:,316-5l-q132,ma1e ,Palest'lnlan ,7o,deqree,6798|.11|,CHARLOTTE MERCHANDISE MAR,CA  ,0.51,
rec-009009-dup-0,Mattbevv,Wi|som,186-86-og51,ma1e ,Kuvvaitl,64,deqree,5663|.67z,CITY NATIONAL,IL  ,0.51,
rec-009010-dup-0,L0retta,Cai1,964-8q-726z,fema1e,Ljbvan,36,high_5ch0ol,4718l.6o5,CITY OF MURPHY,CA  ,0.08,
rec-009011-dup-0,Derinls,Morfernalejn,394-16-7oq5,ma1e ,Central Afeijialerican,4|,de9ree,7z88q.978,COHEN AND COMPANY,AL  ,0.61,
rec-009012-dup-0,Pinq,Jenkirns,148-75-o9q7,fenaje,Fremcb,73,de9ree,60527.869,COLOMBIERE COLLEGE,NJ  ,0.07,
rec-009013-dup-0,Lavrem,Berru,564-19-1398,fernaie,Frernch,q6,cloct0ral,89s3q.283,COLON & RECTAL,DC  ,0.78,
rec-009014-dup-0,Zejcla,Brovun,787-58-4lz9,femaie,Geniian,9i,hi9h_sch0ol,4208z.s33,COLONIAL CENTER BLDG,CT  ,0.81,
rec-009015-dup-0,Mar'|a,Rovviey,76l-30-406g,fernaie,Omam:,9l,bachel0r5,969o3.7g4,COMMUNITY BOARD NO z,NJ  ,0.51,
rec-009016-dup-0,Darna,Freeii:an,878-67-1407,femaje,Paklstami,4s,high_5ch0ol,44363.ql5,COMMUNITY CORNERS,IL  ,0.64,
rec-009017-dup-0,Maru,Gold5tejn,576-86-|q71,fema'le,Palayan,49,high_5ch0ol,433g4.83z,COMMUNITY DEVELOPMENT,PR  ,0.61,
rec-009018-dup-0,Midcey,C00per,887-q6-o990,fenaje,Pale5tin:an ,83,high_scb0ol,4880z.3g8,COMP MODEL,MA  ,0.76,
rec-009019-dup-0,Lawreiiice,Gord0m,138-86-4956,ma'le ,Panarnan'lan,g3,bacbe1ors,102o8z.066,COMP ONE HEALTH SERVICE,SD  ,0.89,
rec-009020-dup-0,Heieri,We5t,247-o7-77o2,ferna|e,Papua New Gviriean,7g,high_sch00l,39786.9oq,COMPASS GROUP,PR  ,0.72,
rec-009021-dup-0,Danie|,R05e,60q-49-1o48,ma1e ,Para9uavan,6s,ma5ter5,73s93.8o8,COMPLETE CLEANING CO,AR  ,0.93,
rec-009022-dup-0,Amancia,Clarl<,q66-8o-8813,fema|e,Peruy:an,6o,bache|ors,7z636.8z7,COMPLETE START,WI  ,0.73,
rec-009023-dup-0,Brjari,Terr'llj,894-87-z96|,maje ,Fil'lpin0,4g,hig1>_school,43q48.o32,COMPREHENSIVE BREAST,FL  ,0.77,
rec-009024-dup-0,Lewls,Arnojcl,280-g6-o707,ma:e ,Kittit:ari,s6,hi9h_scbool,53618.q66,CONCAVE CONCATENATION LAB,AL  ,0.95,
rec-009025-dup-0,Edvvarcl,Mus9roue,347-74-6ls8,ma1e ,V'lncemtian,14,de9ree,63048.8ss,CONCHO VILLAGE APTS,NH  ,0.03,
rec-009026-dup-0,Dorothu,Aljem,998-o5-83z2,femaie,Lvc:an,98,deqree,714l2.q28,CONCILIATION COURT,NJ  ,0.78,
rec-009027-dup-0,Tere5a,Craj9,742-0|-8z56,fema|e,Sam0ari ,|8,high_sch00l,376q8.88z,CONCORD APT,PA  ,0.004835632,
rec-009028-dup-0,Nico1e,Cral9,576-84-qs91,fernaje,Sammar'lne5e,s8,high_sc1>ool,4447|.q7,CONCORD ARMS,TX  ,0.52,
rec-009029-dup-0,Jas0ri,Bovve5,288-z3-66s0,ma:e ,Sao T0meari,3s,deqree,78g66.q58,CONCORD TOWN HALL,NJ  ,0.08,
rec-009030-dup-0,D:ame,Wau,75o-z8-0882,feiiia1e,Sauclj Arabian,q6,high_5ch0ol,42028.07|,CONCORDS FALLS MANOR,NJ  ,0.04,
